book_id,titles,isbn,author,review source,average rating,review author,review content
509,Remember Me?,0593053893,Sophie Kinsella,Barnes and Noble,4,toReadistoEscape,"I felt this was an average psychological thriller.  If I wasn't doing a review I am not sure I would have finished the book.

The plot was engaging but could have been more believable. The author didn’t provide much reason for the characters actions.  Therefore, some it was not realistic to me.

  The main character, Ava, could have been a more believable policewoman.  The way the character was developed it was not believable that she was in the police force.  I did not like the writing style of the unknown villain.  I found the parts narrated by the villain “cheesy” and boring. 

I received this galley from NetGalley."
509,Remember Me?,0593053893,Sophie Kinsella,Barnes and Noble,4,Shelley-S-Reviewer,"I have a weak spot for a good psychological thriller and I was drawn to Remember Me as soon as I saw the cover and blurb. My first impression wasn’t wrong: this story without doubt delivered. Remember Me isn’t just another well written suspense story with an intriguing plot and a mystery to unravel though. The development of the characters in general is very realistic and they feel genuine. The writing style is very engaging and makes it really easy to enjoy this story, and the many many plot twists will keep you guessing about what is really going on until the very end. You won’t see the final revelations coming.

With all the dishonesty and the strange, sometimes violent, goings on you can feel the tension slowly building. So much duplicity, so many lies. You will think that you know, but you really won’t. Remember Me is a well written psychological thriller with a healthy dose of mystery and suspense that also manages to incorporate a very important topic realistically while adding an original touch to the story at the same time. There are lots and lots of plot twists as well to keep you busy and all in all it’s a great read. If you like an intriguing and suspenseful read, full of duplicitous characters and mistrust, then you should absolutely give this a go."
510,"The Great Hunt (Wheel of Time, #2)",0812517725,Robert Jordan,Barnes and Noble,4.7,HouseOfReads,"Although I'm sure this book stands alone as a good read, I can only recommend starting from the first, The Eye of the World, and continuing onward. This is a great series; the characters are awesome and you will want to be one of them. The women rock, and are in no way to be confused with drippy, moony, boring, shrieky, ditzy dipsticks with heaving bosoms so common in much of the genre. These gals will kick your sorry bum! Though a fantasy world, the books traffic in the collision of cultures from martial to natural, fundamentalist to liberal and everything in between. It's a really neat way of considering any kind of cultural conflict, in addition to a rip-roaring good story. Pick these books up and dig in to this world!"
510,"The Great Hunt (Wheel of Time, #2)",0812517725,Robert Jordan,Barnes and Noble,4.7,Guest,"Loved this book, but like The Eye of The World, I thought that Jordan gets so verbose in the first couple of chapters, that its hard to get too deeply into his world soon enough to continue on.  The sequence in which Rand is seeking to escape Dal Fara goes on forever and I thought at times that the entire book would be just that.  If he entered one more room and described it down to cracks in the floor, I was going to put the book down forever.  Comparitively, the final battle at Falme, what I thought was some great suspense writing, takes 3 pages at best.  I'm certainly going to continue with the series, but hope that it doesn't bog down again."
510,"The Great Hunt (Wheel of Time, #2)",0812517725,Robert Jordan,Barnes and Noble,4.7,Guest,"Robert Jordan is pure genious!  He is the most amazing author to come into this world.  I have read through his 4th book (The Shadow Rising) and I am never dissapointed with anything that Robert has dished out towards us, the readers.  Among all of his books that I have read so far, I think that The Great Hunt would have to be the most enchanting one yet.  With non-stop action around every corner.  It is truly amazing.  The Great Hunt shows the struggle of a young man chosen to live a life that could mean the end of the whole world if he becomes mad.  He was chosen to be the dragon reborn, followed by some other Ta'veren, who also happen to be close friends of his.  The story  brings new heroes and more amazing events than the first, in this massive story of magical sedai and warriors in this gigantic world of fantasy.  Robert Jordan...Bravo!!!!!!!!"
511,"Postmortem (Kay Scarpetta, #1)",0743477154,Patricia Cornwell,Barnes and Noble,4.1,SusanMA,I have thoroughly enjoyed reading this series.  I started reading in the fall of 2008 and am now re-reading #15 while I wait for #16 to arrive.  I recommend it.  Start with #1.
511,"Postmortem (Kay Scarpetta, #1)",0743477154,Patricia Cornwell,Barnes and Noble,4.1,JessLucy,"This book was so scary that I kept getting up to check the locks on the doors and windows as I was reading it. I love all the novels in the Kay Scarpetta series but this one just sticks with you. The psychological aspect of the plot; the fact that the killer is attacking women not within the same ethnic race; was very fascinating. I could not figure out who the culprit might be and was shocked and disturbed when it was finally revealed. I read this book twelve years ago and the sense of fear still stays with me. If you like this book, you may also enjoy: the novels of Tess Gerittsen, Tami Hoag (A Thin Dark Line, Ashes to Ashes, Dust to Dust), James Patterson's Kiss the Girls, and the true-crime books of Ann Rule."
511,"Postmortem (Kay Scarpetta, #1)",0743477154,Patricia Cornwell,Barnes and Noble,4.1,Anonymous,"I read this book for the first time many years ago, but it is still the best murder mystery I have ever read.  I pull it out at least once a year to read it over and over again.  It is so captivating that I read it straight through everytime."
512,The Complete Stories and Poems,0385074077,Edgar Allan Poe,Barnes and Noble,4.4,Anonymous,Great book and deffinitly worth the money. Poe was a genius.
512,The Complete Stories and Poems,0385074077,Edgar Allan Poe,Barnes and Noble,4.4,mldavis2 on LibraryThing,"Much of Poe rates a 5-star.  I read the complete works which included many early poems, a genre that Poe professed to love, and some secondary early works that lack the polish and sophistication of his masterpieces, hence the overall 4-star rating.  I find Poe somewhat of a humorist with his occasional use of absurd character names and his tongue-in-cheek sophisticated language in many of his tales, including those usually associated with horror.I don't know if I would expect readers to plow through the entire 5-book set of complete works as I did, but as a truly American writer, poet and analyst, Poe has set some benchmarks that led to later writers such as Sir Arthur Conan Doyle's Sherlock Holmes stories and other forensic efforts.  This set is well worth exploring for Poe's influence on later writers."
512,The Complete Stories and Poems,0385074077,Edgar Allan Poe,Barnes and Noble,4.4,Terpsichoreus on LibraryThing,"Not many people outside of literary study or detective fiction fandom realize that the character of Sherlock Holmes was inspired by Poe's Dupin. Dupin was the brilliant and insightful idle noble who occasionally aided the authorities in particularly difficult cases. However, unlike Holmes, Dupin took it up merely as a hobby, mimicking Holmes' brother Mycroft.I'm not fond of Poe's poetry. Emerson's leveling of 'Jingle Man' is appropriate. Poe puts sounds together, but usually says very little with them. It is unusual that his prose was so varied while his poetry tended to obsessive repetition. Poe presents an example of the turning point when poetry ceased to represent the most complex and dense literary form (as in Milton and Eliot) and became the most frivolous and unrefined (the beat poets), while prose moved contrarily from the light-hearted to the serious.When divorced from his single-minded prosody, Poe's mastery of the language elegantly serves the needs of mood, characterization, and action. This is not always the case: his Ligeia retains his poetic narrowness, but his detective stories have a gentleness and wit found nowhere else in his oeuvre.The three Dupin stories helped to inspire detective fiction, using suspense and convoluted mystery to tantalize and challenge the reader. He may not have been as influential or innovative as Wilkie Collins, but his contribution still stands.Any book of Poe's is worth purchasing simply for these three stories. They are studies in the careful use of language to develop mood, character, and drive--even in a sparse plot. They are not quite the equals of Ambrose Bierce's short fiction, but they are solid enough."
513,The Hiding Place: The Triumphant True Story of Corrie Ten Boom,0553256696,"Corrie ten Boom, John Sherrill, Elizabeth Sherrill",Barnes and Noble,4.6,purtle,This book was very good! like awesomely good! It's about a woman hiding Jews in her house during the holocaust and they get caught. She and her family is taken to prison and later put in a concentration camp. It is a very touching and inspirational story. If you want something to read in a cozy chair one rainy afternoon this is the book.
513,The Hiding Place: The Triumphant True Story of Corrie Ten Boom,0553256696,"Corrie ten Boom, John Sherrill, Elizabeth Sherrill",Barnes and Noble,4.6,Anonymous,"We have all heard the story of the holocaust. It was a tragic experience for many and to this day, this black mark on human history haunts the lives of numerous souls. While there are an abundant amount of books about the holocaust, The Hiding Place has a quality in which none of the rest have, or so I have found. It is a story of a dedicated Christian girl living in Holland during the reign of Hitler. While she is initially safe because of her religion and background, her family and her quickly learn how serious it is, to even befriend an undesirable (Jew). The consequences may be worse than death itself. 
	Since it is non fiction, The Hiding Place is incredibly accurate and descriptive of the true happenings of Corrie Ten Boom's life. I absolutely loved the book. It was filled with every emotion imaginable. I found myself laughing one moment and crying the next. There is truly not much to dislike. If anything, I found myself wanting a more detailed account of what happened in parts. Corrie Ten Boom has done an amazing job at recounting her tale. Being in first person, she captures you and you seem to become a part of the Ten Boom family; sharing with all their joy and pain. 
	The Hiding Place is a great book for just about any age. Whether just starting high school, or you have children of your own, it is a book that will engage any audience member. The lesson of forgiveness and courage to stand up for your own beliefs is one any person of any age can learn and gain from. To think of how many people suffered though this tragic experience and lived full productive lives is encouraging. I feel I can now face anything life throws at me with just a little faith and determination. 
	If you enjoy this book or books about or involving the Holocaust, you may also enjoy I Stand at the Door and Knock by Corrie Ten Boom,? A Prisoner and Yet... by Corrie Ten Boom,? and The Diary of Anne Frank by Anne Frank.?"
513,The Hiding Place: The Triumphant True Story of Corrie Ten Boom,0553256696,"Corrie ten Boom, John Sherrill, Elizabeth Sherrill",Barnes and Noble,4.6,Goose315,"This book is about Faith and God's love. Despite all of the horror and evil around them, the ten Boom family never gave up hope and continued to help others to cope with the unjust treatment of people during World War II by sharing the word of a loving God. The Hiding Place is a book about a Christian family who risked their own lives to save as many Jewish people as they could from being hunted down by the Nazis during World War II. They knew that hiding the Jews in their home and later moving them through the secret underground network was against the laws of the land however, it was absolutely the right thing to do as Christians. Their faith drove them to care more about the people who were being persecuted than their selves. When the secret room was discovered and the ten Boom's were sent to concentration camps as punishment, the reader questions God's hand. We later learn that their faith was far more useful in the camps. I could not stand to read how awful the Nazis were. I do not understand why the German public didn't rebel and stop the madness. I was riveted by the graphic tales of the concentration camp life for the prisoners. I also could not stand that the Germans would disguise themselves to catch people going against the law. I think that was a little too far. I liked how the ten Boom's continued to risk their own safety and how they came up with clever codes to protect their Jews and themselves. When they built the secret room, it was amazing how small the room was, and how many people they could squeeze into it. You just knew that only God could have protected them for so long. It was moving to see how God worked through Corrie ten Boom as she became a prisoner and yet, she continued to help others in the camp by referring them to God. I also like how the history of World War II comes to life through this book. You should definitely read this book if you want a real personal view of what life was like for a Christian family during the Nazi era. This is a true story and it is written by Miss ten Boom herself. The Hiding Place is an encouraging book about unending Faith and love during unbelievable times. I haven't read any other of the ten Boom books but, I would like to. My overall rating of this book would be a 4.5."
514,The Adventures of Sherlock Holmes,0192835084,Arthur Conan Doyle,Barnes and Noble,3.7,AZ_ReaderLR,This book was obviously scanned from a book and then posted here.  Many characters were not translated correctly and thus it is very difficult to read.  I guess you get what you pay for!  I would not recommend downloading this book even though it is free unless you e6j0y rea6ing teXt in th15 fo4ma+.
514,The Adventures of Sherlock Holmes,0192835084,Arthur Conan Doyle,Barnes and Noble,3.7,Justin McKinney,"This book is simply unreadable. There is no attempt at typographical consistency or formatting. I am tempted to ask Customer Service how to delete this piece of garbage, and I regret that I cannot give this ebook zero stars. It is a download only diehard Holmes fans without any money to spare should even consider purchasing."
514,The Adventures of Sherlock Holmes,0192835084,Arthur Conan Doyle,Barnes and Noble,3.7,DandelionWine27,"Great book, but the copy quality was so poor it wasn't possible to read."
515,The Prince of Tides,0553381547,Pat Conroy,Barnes and Noble,4.3,PHMMD,"I've read a lot of books, and this one has always topped my list of favorites.  There's something about the way that Pat Conroy writes that just draws me in (I even enjoyed ""My Losing Season"", and I have absolutely no interest in basketball) -- his descriptions can conjure up a place or a person in a way that makes you not just see what he's describing, but really KNOW it.  I have South Carolina in my blood, and this book makes me feel that in a way that really shocked me the first time I read it.  As other readers have said, this book is FAR better than the movie it inspired; it is an absolutely spellbinding piece of literature and one that you can't possibly forget.  I am thrilled that it's now an eBook -- I plan to read it many more times on my nook!  Pat Conroy is my all-time favorite author, and I truly feel that ""The Prince of Tides"" is his best."
515,The Prince of Tides,0553381547,Pat Conroy,Barnes and Noble,4.3,SC2NY,"I confess that the 5 stars I gave this book are because of the way it takes me back home - to the South Carolina Lowcountry. As a transplant to the NYC Metro Area, the novel's setting couldn't be more perfect for me. Tom Wingo is a bit crude, but his tales of home are enough to make me want to pack up the moving truck and move back to Charleston.

Conroy does a good job of mixing stories of the past and present without treating the reader like a child who needs hand-holding. The transitions can be as abrupt as an errant thought, but also come at predictable moments. There is variety, humor, love and just about every other intense human emotion.

P.S. - As usual, the book is MUCH BETTER than the movie."
515,The Prince of Tides,0553381547,Pat Conroy,Barnes and Noble,4.3,Anonymous,"THE absolute best reading I have enjoyed!  I cried I smiled I laughed... thank-you for sharing your talent....I can still smell the ocean breeze...you made my crazy life growing up in our own madness feel like it's ok,  keeping family secrets was nothing to be ashamed of, and for the first time in my life I felt true compassion and understanding... I felt safe....bless you"
516,The Amazing Adventures of Kavalier & Clay,0312282990,Michael Chabon,Barnes and Noble,4.5,Anonymous,"If you want to indulge yourself in Escapism at its fullest, definitely read ""The Amazing Adventures of Kavalier & Clay"". This book is so spell-binding, you will sometimes forget you are reading a work of fiction. The characters come to life on the pages of the book, as well as in the comic books Joe and Sammy write. At times you will sympathize with Joe, then yell at Anapol, be mystified by Rosa, and hope for Tommy. All in all, this is an utterly fascinating book! Be prepared to have a dictionary near you at all times!"
516,The Amazing Adventures of Kavalier & Clay,0312282990,Michael Chabon,Barnes and Noble,4.5,Lisa_RR_H,"I suppose given this is my first book by Chabon, I shouldn't yet say I have a new favorite writer, but I can say after this one I want to go out and read all this others. First, the author is wonderful at conjuring up WWII era New York City--especially as a native New Yorker I loved how he took me to that time. The novel also somehow in its characters and events gives me a new understanding of what went into the imagining of comic books from the feats of Houdini to the yearning to punch Hitler in the face. It makes me care and feel for the characters, particularly Joe--you feel his desperation trying to get his family--his Jewish family--out of Nazi Europe. As many takes on the Holocaust as I've seen, I can't recall a work that shows you this aspect of it--not of those trying to get out but those trying to get them in and those attempts lend a great deal of suspense and later poignancy. Then there's the style--I can't say enough about the style. Reading I'm reminded of some virtuoso on the piano or violin miraculously playing some work by Liszt. The work is in done in omniscient voice--rarely seen in the last century and so rarely done well, but here it's a great deal of the pleasure in reading this story--beautifully, sometimes sensuously written, insightful with flashes of humor, a wonderful imagination and the sort of story you're sorry to come to an end. I left it feeling this was a story for the ages--but it was something else I've rarely read in so-called ""literary fiction""--great fun to read."
516,The Amazing Adventures of Kavalier & Clay,0312282990,Michael Chabon,Barnes and Noble,4.5,Guest,"I have never been an enormous fan of comic books, yet when a friend of mine recommended this novel to me, I took him up on it.  I found it to be an amazing, incredibly human story.  The description was vivid and realistic, easily understood, yet the author used words in ways I had never seen before.  The characters, I found, were as real to me as my friends, and I found the well-placed comic relief a welcome break from the depth of the story-who would have thought, in a book about comics?  As much as I would love to keep this book to myself, I feel it deserves every ounce of praise it receives, and I think that every award it was given could not do it justice."
517,"Perfect Chemistry (Perfect Chemistry, #1)",0802798233,Simone Elkeles,Barnes and Noble,4.8,thatgirlkatiemccccc,"This book was soooooooooooooooooooooooooooooooooooooooooooooooo good. It's officially my favorite book && in my opinion, the best book ever written. For someone obsessed with Twilight, I never thought there'd ever be a book better than it...BUT THERE IS!!!! this book made me laugh, cry, and swoon for alex. i yelled at the characters when they did something stupid, just like i would yell at the tv. I visualized everything that was happening and I can rarely do that. Although im mad that in that Perfect Chemistry video on this site, the guy playing alex is ugly as you know what. but anyway, i highly recommend this book. its amazing. it makes me want to move to illinois so i can find me an alejandro fuentes. soooooo, i think twilight obsessers should read this book because once you do, you won't be obsessed with twilight anymore because this beats that...bar none.
AMEN!!"
517,"Perfect Chemistry (Perfect Chemistry, #1)",0802798233,Simone Elkeles,Barnes and Noble,4.8,Anonymous,"I read all the time, and I've read more than half of the teen books on the shelf at Barnes and Noble. But out of all of the books I've read, this is definitely one of my all-time favorites. I love how real the story seems. You can picture almost picture Alex's cocky grin, and see Brittany fall for him. This book may have a typical happily ever after ending, but from the way Simone Elkeles goes about it you realize it's one of a kind. This story is so intense from the gang warfare to the school projects. I've read it twice, and i still can't put it down."
517,"Perfect Chemistry (Perfect Chemistry, #1)",0802798233,Simone Elkeles,Barnes and Noble,4.8,Anonymous,"Prefect Chemistry, by Simone Elkeles, explains the lives of two very different people living in the north and south side of Chicago. The main two protagonists are Alex Fuentes and Brittany Elias. Alex is a Hispanic boy associated with a gang called the Latino Blood. He is very fit and very protective of his family. Brittany Elias is your typical rich American girl. She&rsquo;s the most popular girl in school, captain of the cheerleading squad, and her boyfriend is the star quarterback. Alex and Brittany first meet on the first day of senior year. Brittany almost crashed into Alex&rsquo;s motorcycle in the parking lot which causes a little argument between them. Their first encounter doesn&rsquo;t go well, but they&rsquo;re in for a surprise. They have just found out they will have each other in the same chemistry class, and to top it off they&rsquo;re partners. Alex and his new partner can&rsquo;t seem to work right. They argue over every little thing and can&rsquo;t seem to agree on something simple, such as where to work on their project. As time goes by, they get closer and feel comfortable with each other. They have now realize they both have secrets, secrets that can be dangerous if anyone where to hear about them. Brittany has always portrayed herself to be the &ldquo;perfect&rdquo; girl and Alex has always acted as a tough guy, but are these two characters really what they say to be? Brittany&rsquo;s life at home is horrible. Her dad is almost always away on business and unable to help emotionally at home. Her mom is under a lot of pressure because her oldest daughter has a mental disorder and worries that one day her friends will discover she has been lying about her &ldquo;perfect life.&rdquo; Alex has to seem tough so no one messes with his family seeing how his father was killed when he was six, and now has that responsibility. He knows it&rsquo;s hard for his mother to support three kids on minimum wage, so he&rsquo;s decided to make something out of his life. Not caring about the world and their inner conflicts, Brittany and Alex decide to begin a relationship. Once publicly displayed, trouble is not far behind. Brittany&rsquo;s parents highly disagree of such romance, and Alex has now gotten himself into some trouble with the leader of the Latino Blood and he can&rsquo;t seem to get out of. When asked to do a special job, will Alex listen to the promise he made Brittany or do the job to learn information about his father&rsquo;s murder? I would extremely recommend this book not only to girls who love high school romance, but to guys as well. I say this because I myself am I guy and I have to confess I did enjoy reading this book. This was the first book I&rsquo;ve ever read that&rsquo;s been written in alternative-first person point of view and had me flipping pages almost every minute. At some points I would chuckle. This author really captured the protagonist&rsquo;s feelings and made them sound like believable characters. Seeing how I took pleasure in reading Perfect Chemistry, I wouldn&rsquo;t mind reading other books with a similar plot or by Simone Elkeles. When using flashbacks, Elkeles descriptions are very detailed. When reading these parts of the book I felt myself right in the middle of the action. I don&rsquo;t regret reading this book and I trust neither will you. If you have already read this book I suggest you read to following ones: Rules of Attraction and Chain Reaction."
518,Peter Pan,0805072454,"J.M. Barrie, Michael Hague",Barnes and Noble,4,Charlotte_Isabella,"This is not your typical Disney version of Peter Pan. This version is actually very heart wrenching. It tells the story of Peter Pan, Tiger Lily, and the Lost Boys of course, but the Disney version only sugar coats the story where everyone lives happily ever after. This is not the case in this original tale of a boy who never grows up while everyone in the real world does. Heart breaking. Love this version, though. Everyone who is a fan of the movie, or who never wants to grow up should read this. I guarantee you wont after reading."
518,Peter Pan,0805072454,"J.M. Barrie, Michael Hague",Barnes and Noble,4,Guest,"In a world full of weak, sappy and utterly meaningless books, sometimes it's nice to sit back with a cup of tea on a rainy day and crack open your grandfather's worn copy of Peter Pan. With its whimsical heroes and frightening villians, this book is more than just a thoughtful, exciting adventure.  It's a look into the Victorian world through a child's eyes.   Get past the mousiness of Wendy, the arrogance of Peter and the carefree exterior of the Lost Boys and you'll find a hauntingly beautiful tale about love and how precious a life is, no matter how short it may be. I highly recommend this book!"
518,Peter Pan,0805072454,"J.M. Barrie, Michael Hague",Barnes and Noble,4,healingmercy,"Peter Pan may be a children's book but I recommend it highly to anyone who feels like they need to get in touch with their imagination. Trust me, there is truth that lies in it for all ages."
519,"Pretties (Uglies, #2)",0689865392,Scott Westerfeld,Barnes and Noble,4.4,kels10,"Filled with fantasy, this book is amazing! Tally used to be an ugly but not anymore. Theres a new Tally now who is totally gorgeous and has the hottest boyfriend around. But when she finds out the truth about being pretty will she want to stay that way? I would recomend this book to pretty much anyone. You should especially read this if you're into fantasy. Once you start reading this you can't put it down. I loved this book, so i read the whole series. It uses lots of figurative language, and the author makes you feel as if you're part of the book. Mental images roll through your head the whole time you're reading it. Be sure to read the whole series: uglies,pretties,specials, and extras!"
519,"Pretties (Uglies, #2)",0689865392,Scott Westerfeld,Barnes and Noble,4.4,WordCandie,"I'm not Westerfeld's target demographic, but he writes complex and engrossing novels that appeal to me nonetheless. I loved watching Tally's character evolve in Pretties as she realized everything she'd hoped for turned out out not to meet her expectations following her experience with the Smokies. This story captures the conflict we all experience in adolescence between what we believe about the world and the realities of it. The exploration of a possible future dystopia is so well described that I feel as if I could purchase my own hoverboard and crash bracelets!"
519,"Pretties (Uglies, #2)",0689865392,Scott Westerfeld,Barnes and Noble,4.4,KaylaNicole_MusicLover,I found that Pretties was not as good as Uglies. I also found that it kind of drug on in parts. I also found I like David quite a bit more than I like Zane. Not that anyone reading really cares about my opinion. But that is what I think. Read it if you want more from the series. I just found it a bit disappointing.
