book_id,titles,isbn,author,review source,average rating,review author,review content
1117,"The Lost World (Jurassic Park, #2)",0752224417,Michael Crichton,Barnes and Noble,4.6,SusanVT,I do love Michael Crichton and I looked forward to receiving it. About half way through the book I noticed that my fingers were red and saw that the red on the cover and back was running.  A disappointment for sure.
1117,"The Lost World (Jurassic Park, #2)",0752224417,Michael Crichton,Barnes and Noble,4.6,OzarksGB,"I was about to leave Barnes and Noble last night and turned my head and saw this....and knew immediately I was buying it.  This edition of the novels is amazingly done.  The cover is perfect......it keeps with the color scheme and simplicity of the original releases of Jurassic Park and The Lost World, but has a new designed look, which I love.  Whoever designed the cover....you're awesome!  The pages are also lined in silver which makes this edition even more impressive looking.  

I have a first edition of Jurassic Park and The Lost World, and this was still a must-buy.  I would have paid the $20 price for just one of these novels done in this way.  If you haven't read Jurassic Park or The Lost World, you are missing some of Michael Crichton's best work.  And if you've just seen the movies, you're missing a lot of story to Jurassic Park....and you're not even touching The Lost World.  The movie is NOTHING like the novel! 

Needless to say, I highly recommend this.  

Thank you Barnes and Noble!!!!"
1118,"Requiem (Delirium, #3)",0062014536,Lauren Oliver,Barnes and Noble,3.5,Anonymous,"If you like to have a solid conclusion without open ends, dont read this book.  The first two books were AMAZING and to end the trilogy like this is an insult."
1118,"Requiem (Delirium, #3)",0062014536,Lauren Oliver,Barnes and Noble,3.5,Anonymous,I endured pages and pages of Alex being an immature baby for this? Is this some Giver rip off ending? I wasted twleve bucks and hours of reading to be told to bring my walls down? Can ypu say cliched? Oliver should have taken her time to give this trilogy the ending it deserved. The ending is insulting and she is going to have to write a fourth novel just as Lowry ended up eventually doing. This book is an insult to the reader and the characters. Honestly we expect more.
1118,"Requiem (Delirium, #3)",0062014536,Lauren Oliver,Barnes and Noble,3.5,lovely2seeU,"I remember the first review i wrote for Delirium back in 2011, back then, i was completely hooked and totally invested in the book, the plot, the characters. 
Everything. It is one of those books that I think will always stick with me because of how refreshing the storyline is..how strange it was to think about a world where love was considered as a disease.
I couldnt wait to find out how it all ended.

Requiem was a good book, but I felt like there was a lot of things that were left unsaid. Since I'm trying to keep this review spoiler free I will try not to bring up exact examples of things
 that happened in the book to prove my point however, I will say that I did feel like there were a few characters from the first book who just...went away in this one. Which yes, is understandable since a lot has changed since then,
but I felt like since these characters had such big parts in the first book  they would at least deserve to get a proper ending, not just some vague story fed by one character while leaving the rest to our imagination.

I've actually just forced myself to delete some parts of this review because I really dont want to spoil anyone although there is so much I want to get off my chest. A lot of things pissed me off in this book and despite the fact that I DID enjoy it,
 I still do think it could have gone in a completely different (less depressing) direction. 

The ending was just......again, vague. It was a kind of &quot;who knows whay will happen now&quot; kind of ending and I hate those so much. 
There are times when its suitable but this was not one of those, too much stuff had happened for it to come down to a so-so ending is frustrating."
1119,"A Crown of Swords (Wheel of Time, #7)",0812550285,Robert Jordan,Barnes and Noble,4.5,Guest,"This was a great book. In the previous books, Jordan touched lightly on the relationship between Lan and Nynaeve. Finally, they have gotten married. I was also curious as to how things would fall out between Min and Rand and also Elayne and Avendia. This book reaches deeper into topics it had touched only lightly before.   I have heard many complain that the time between the books is too long and I do agree, but I do ask one question. Can a man right a 900 page book, get it revised over and over again and get it all published in less than a year like everyone wants? Just a small question. :-)"
1119,"A Crown of Swords (Wheel of Time, #7)",0812550285,Robert Jordan,Barnes and Noble,4.5,Anonymous,This whole series has got to be my all time favorite. I Read what books were available when i was a teenager. Now near 50 Reading them a second and third time was as entertaining as first and wont be the last time i revisit tjis fantasy.
1119,"A Crown of Swords (Wheel of Time, #7)",0812550285,Robert Jordan,Barnes and Noble,4.5,Anonymous,if you read the first 6 how can you not read 7?
1120,Aesop's Fables,0192840509,"Aesop, Laura Harris, Laura Gibbs",Barnes and Noble,4,IkaIka,What can one say about all the wonderful tells of this book.  You can entertain yourself for days!
1120,Aesop's Fables,0192840509,"Aesop, Laura Harris, Laura Gibbs",Barnes and Noble,4,Ymn Nasser,Google 'gutenburg free ebooks'.  This book of stories is great and no longer under copyright law so it's ( along with a lot if other classics) actually free to download instantly thru your nook or pc to nook via the mentioned website.
1120,Aesop's Fables,0192840509,"Aesop, Laura Harris, Laura Gibbs",Barnes and Noble,4,Anonymous,Love him he is a wonderful writer my youngest child in middle school is learning about him so i wanted to read her/him his fables yaayaaaayayyyayay they are so happy with the fable they love them i would recomend them to middle schoolers to learn!!!!!!!!!! :) :)
1121,"Blood Meridian, or the Evening Redness in the West",0679728759,Cormac McCarthy,Barnes and Noble,4.2,Guest,"This was my first McCarthy.  I suspect that like others I came to it at the recommendation of Harold Bloom, of whom I am a sort of disciple. (For the record, Bloom does not say that this is the 'best American novel in 50 years¿', instead he says that BM is the 'greatest aesthetic achievement of any American novelist in 50 years.' Bloom, as usual, has chosen his words carefully.)  And despite Bloom's valid enthusiasm, McCarthy is a true if still only slightly inferior inheritor of Joyce and Conrad via Faulkner, as well as of Hemmingway, Melville, Twain and perhaps Whitman.  Upon first glance at the text, one is reminded of Faulkner at his most desperately purple and Joycean. Deeper one sees Hemingway's mechanics and structure and use of Spanish dialog, as well as Whitman¿s¿ and Stevens' taste for a wide and unusual vocabulary. (Judge Holden in the preacher's camp, falsely exposing the preacher as a phony is pure Poldy in Nighttown.)  'Phantasmagoric', found in the text, is an appropriate adjective for BM.  Set in the 1850s in Texas and Mexico, it follows the hypergrotesque (I'm still not sure that word is strong enough) odyssey of the the Kid, an orphan who enlists with the Glanton gang, a pack of wretched mercenaries hunting Apache scalps for bounty. As such BM is 350 pages of nightmare bloodletting, all written by an author whose powers of naturalistic description are fearless and masterful and apparently bottomless. It all takes quite a toll, since it leaves few places for the reader to rest.  McCarthy evinces none of the anxiety that propels his precursors, like Melville, to let some light slip out and betray hope-- and that, all moralizing aside, may be the novel's only real flaw. Howevermuch the first few pages of BM might resemble the first few of Moby Dick with its invitations to 'See' and then proceed to lead us sleepily into a mad and bloody epic, BM will not suffer an Ishmael to tell his dreamy tale.  When we do get to rest from the decapitations and disembowelings in BM, it's in a space of Kafkan absurdity, a Beckett-like vacuum of absence of meaning, or thankfully (!) in the anti-Dostoevskian philosophizings of Judge Holden, who is the true center, anti-center, of the novel, something more than superficially like Moby Dick's white whale. That the reader is placed in such a desperate space, however, and that we must sit by the fire and somehow be glad for (and rightfully terrified of) Holden is clearly the novel's greatest strength. Holden, perhaps the Devil himself, whose real interest among the Glanton gang is in the Kid, in whom he sees something redeeming that he cannot let be, is a charming and gentlemanly renaissance man who also happens to be an abyss of negation and destruction, an albino giant Old Scratch whose principle of being/non-being is that 'War is God'. The novel is emotionally taxing and frustrating, and it has its major aesthetic flaws (also inherited from Faulkner and Twain: Faulkner when the rhetoric unintentionally mocks itself-- but that is rare since the writing is so controlled and taut--, and on a large scale like Twain in Huck Finn, when BM seems to go off the rails about 3/4 of the way through),  but it is a must for any serious reader of American novels."
1121,"Blood Meridian, or the Evening Redness in the West",0679728759,Cormac McCarthy,Barnes and Noble,4.2,Anonymous,"First, be warned, this story is not for the faint of heart. That aside, it is probably one of the most beautiful and monstrous books I've come across in recent memory. The juxstaposition of considerably luscious descriptives for an austere backdrop alongside stomach turning violence with an equally existential/fatalistic twist to the characters is such an exciting dichotomy. The book is one that stays with you. It can evoke some serious reactions- that's not only rare in my opinion, but prized. Cormac McCarthy is one of my favorites and of his work this is, in my opinion, his epitome."
1121,"Blood Meridian, or the Evening Redness in the West",0679728759,Cormac McCarthy,Barnes and Noble,4.2,Guest,"I have known about this book for over 15 years and have looked for other resources related to this book to help deepen my appreciation for the genius of Cormac McCarthy.  I recently stumbled across a new tool on John Sepich's website - a complete concordance of 'Blood Meridian'.  The breakdown of McCarthy's word choices and variety will blow your mind.  After spending some time on the site, I am going to go back and re-read this book.  I am sure that it is going to be even more intriguing now than previous reads."
1122,"Finale (Hush, Hush, #4)",1442426675,Becca Fitzpatrick,Barnes and Noble,4.6,Luvmyhootie,"I don't think I have ever felt this profound sense of finality before while reading a book. Not since reading the final book in The Hunger Games trilogy (Mockingjay) have I felt this way. Like I don't know what to do now that this series is over. Now all of a sudden all I can hear in my head is Celine Dion's song &quot;Where does my heart beat now&quot;.

My best friends got me hooked on Hush Hush, and it was so good it sparked a deep love of reading in me that I still haven't been able to quench.

Finale starts off where Silence finished. Nora having sworn to Hank (The Black Hand) that she would lead his Nephilim army or she would forfeit her life and the life of her mother if she failed. Patch and Nora have to keep their relationship a secret so they don't upset the Nephilim but at the same time Nora has to keep her bargain with the Archangels to bring peace. I don't think I have been so nervous while reading a book EVER! I thought about just reading on the toilet because I knew eventually this book would lead me there! After having gone through all the ups and downs with Patch and Nora as we did in the first 3 books, this one sure does top all of the others for most suspenseful. I tried so hard to figure out which way the story was going to go, but every time I did it would veer off into another direction. I was second guessing EVERY. SINGLE. CHARACTER. You couldn't help it, everyone is a suspect (or so says the authorities.) 

The most shocking moment I absolutely DID NOT see coming involved a beloved character. I can't believe as many times as I have read this series I didn't see this coming! To some it might not be a surprise but to me it was and THAT gave to story a whole new punch! 

This book made me cry, and that almost NEVER happens! I mean the book has to be pretty darn drastic for me to start crying. (That should tell you a little about this book all by itself) I was beside myself with grief over a particular scene I also didn't see coming, but I won't divulge the details due to spoilers. This was one of the hardest books to read because it isn't easy to continue with a lump in your throat and tears in your eyes. It doesn't end on a sad note though. The conclusion was well done and beautifully bittersweet giving what the readers of this series craved most. Finality. I am so glad I stumbled onto this series and even though it is over I know it will stay with me for a long time to come."
1122,"Finale (Hush, Hush, #4)",1442426675,Becca Fitzpatrick,Barnes and Noble,4.6,Anonymous,"I LOVE THE BOOKS AND I HOPE THAT THEY STAY TOGETHER AND NEVER GIVE UP ON EACH OTHER!!! I ALSO HOPE THAT THE WILL BE HAVING SOME FIGHTS AND THEN MAKE OUT AGAIN AFTERWARD SO I HOPE THAT THE BAD GUYS ARENT THE SCOT OR THE WIRED PGYCOPATE EX OF PATCH . I THINK THAT THEY WILL BE A HUGE TEAM AND FIGHT FOR WHAT IS RIGHT AND AND WHAT THE BELIVE IN! I ALSO THINK THAT THERE MIGHT BE A MOVIE AND THAT IF THEY DO I KNOW SOME PEOPLE THAT WHOULD BE GOOD FOR SCOTT AND PATCH AND HOPEFULLY THEY CAN LOOK SO SEXY SHIRT LESS!!!!!! I LOVE THEM SO MUCH MY FAVORITE IS PATCH BUT MY FAVORTIE REBLE IS"" SCOTTIE THE HOTTIE"""
1122,"Finale (Hush, Hush, #4)",1442426675,Becca Fitzpatrick,Barnes and Noble,4.6,Anonymous,Great Series!  One of the best I have read!  Couldn't wait to keep reading and now its over with this final installment.  A Great series  truely leaves you feeling sad that it's over and already missing its characters.  I will always remember!
1123,Skeleton Crew,0751504386,Stephen King,Barnes and Noble,4.1,geekjane,"Reading a Palahniuk novel is like watching a David Lynch movie written by a more literary Howard Stern: completely off the wall, usually mildly offensive and nearly impossible to dismiss. Certainly not for the conservative or oversensitive, his novels are incredibly intricate, smart and darkly funny. The movie Fight Club  has generated a huge amount of success and cult following, and that was based on a Chuck Palahniuk novel. I really enjoyed reading Lullaby  and would definitely recommend it to anyone who enjoyed watching Fight Club or another film adaptation based on Palahniuk's other novel Choke.


The basic summary (if you could even make one short enough to call it a summary) is all centering around a culling song, or lullaby that has the power to kill a person after you sing it to them. Carl Streator is a journalist investigating SIDS or sudden infant death syndrome and he's not coming up with new explanations until he happens upon this culling poem and it's correlating presence at each victims family home. Once he discovers the truth behind the tragic deaths he embarks on a journey of destruction and discovery with the colorful and powerful Helen Hover Boyle, that will change his life and the world forever.


I love the descriptions of the characters in the book. They are each so colorful and eccentric that you really start to care for them no matter how much more vile and corrupt they become. It is difficult to compare Palahniuk's style to any other authors because it honestly is more like it's own language. He is probably the author that influenced me the most to want to be a writer. Something about how he is able to mix fascinating story with his own views and opinions really inspired me. I am going to try and read another Palahniuk book called Diary next and then possibly will read Invisible Monsters which is set to be made into a film later this year."
1123,Skeleton Crew,0751504386,Stephen King,Barnes and Noble,4.1,Anonymous,It has been a long time since a book has really pulled me in like this one did. I thoughly enjoyed every word of it.
1123,Skeleton Crew,0751504386,Stephen King,Barnes and Noble,4.1,Carolineshine,"Chuck Palahniuk is a writer like no other. His books are original and spectacular and while you know his writing style, you never quite know what you're getting yourself into when you start reading one of his books. Not surprisingly, Lullaby is no different. Lullaby is one of those books that you'll think about over and over again, not quite knowing why. It's not a bad thing, though, because you're reminded of how you felt when you read it. Chuck is an awesomely creative (and probably crazy) artist. Chuck is the man."
1124,Lullaby,0099437961,Chuck Palahniuk,Barnes and Noble,3.5,Vivek_Sandhwar on LibraryThing,This has some brilliant insights on Indian middle class...absolute must for people who want to understand Indian Middle class. I loved it and couldnt put it down once i picked it up at Goa airport when I figured that my flight was delayed...I kept reading it till boarded my flight to Bangalore. I walked into my home  reading the last page of this book...
1124,Lullaby,0099437961,Chuck Palahniuk,Barnes and Noble,3.5,Allzz on LibraryThing,"i loved chetans book this is the first time i read and i fell in love with the way he described the characters, the gripping story line ....and the story itself narrated in simple understanding english .....:)"
1124,Lullaby,0099437961,Chuck Palahniuk,Barnes and Noble,3.5,breadcrumbreads on LibraryThing,"Chetan Bhagat is out with his latest best seller - 2 States. A story about a Punjabi boy and Tamil girl bridging the gap between North and South India and overcoming all the cultural differences that prejudice their families before uniting as one. It's a short novel, crisp and very Indian. Reminiscent of what lots of young people in India go through today. It is note-worthy that it is the younger generation that helps the older generation get over past prejudices and traditions that harm the society or individual. Said to be something of an autobiography, the plot moves smoothly enough, taking the readers from Ahmedabad to Delhi to Chennai to Delhi and back and forth these two cities poles apart in India. The language is full of Indianisms, and there is plenty of situational based humour - one is familiar with the sort of drama the young couple constantly find themselves in. While the book is a pleasant read it isn't particularly anything to write home about. It's just the sort of book one might want to take on a bus journey for some light reading."
1125,2 States: The Story of My Marriage,8129115301,Chetan Bhagat,Barnes and Noble,4.7,Catholic-Mom,"I would Buy this series of manga 100 times for my kids!      It Is a great Series!    


Story:            Yuki's earliest memory is of a stormy night in winter, wherein she was attacked by a vampire... And then rescued by another. Now 10 years later, Yuki Cross, the adopted daughter of the headmaster of Cross Academy, has grown up and become a guardian of the vampire race, protecting her savior, Kaname, from discovery as he leads a group of vampires at the elite boarding school. But also at her side is Zero Kiryu, a childhood friend who's hatred for the creatures that destroyed everything he held dear, is now determined never to trust them. This coexisting arrangement seems all well and good, but have the vampires truly renounced their murderous ways, or is there a darker truth behind their actions. Is Kaname's infatuation with Yuki the beginning of a forbidden romance, or is it something in her forgotten past that draws him to her. Because in this world of secrets, nothing is as it seems. And the price of misplaced trust may even be worse than death."
1125,2 States: The Story of My Marriage,8129115301,Chetan Bhagat,Barnes and Noble,4.7,Anonymous,"I LOVE LOVE THIS BOOK!!!!! But I have a question, is there a anime or something like a tv show about this series? This is kinda sad but I'm, like, addicted to this series. But my mom won't get me all the books at once. So I'll read one book until I know every single line until I get a new one. 
P.S: If you like this seies try Black Butler. It's really good."
1125,2 States: The Story of My Marriage,8129115301,Chetan Bhagat,Barnes and Noble,4.7,Supernaturallover,"This is one of the best mangas I have ever read. The first book is great, but the second book made me obsessed. I can't wait for the 6th book!! The art work is so beautiful too, you can tell that Matsuri Hino wanted to make it perfect. Also the best character is hands down: Zero Kiryu, I love him. Every one must read this book they will be addicted too. Thank you Matsuri Hino for this Wonderful Manga Series!!"
1126,"Vampire Knight, Vol. 1 (Vampire Knight, #1)",1421508222,"Matsuri Hino, Tomo Kimura",Barnes and Noble,4.5,MicheleLeesBookLove,"The previous book in the series, Grave Peril, was the kind of book a fan reads just to find out what's happening next with the characters, so it was with some caution that I picked up my copy of Summer Knight. I was, honestly, afraid that the momentum and pure fun Butcher whipped up in the first two Harry Dresden books was destined to only make for a slow, disappointing slide.

And I was very wrong, thankfully.

In Summer Knight Butcher hits that perfect stride between adventure, mystery, a touch of romance and plenty of humor that was off in Grave Peril. It opens with Dresden, nearly mad and driven to his own destruction over the tragedy that befell his girlfriend Susan in the last book, investigating a literal rain of toads at a Chicago park. While there Dresden barely escapes a hit, aided by a werewolf buddy, and returns home to meet a would-be client. Only the client turns out to be none other than the Winter Queen of the Fairies, who has bought his debt to his fairie godmother and in return wants three favors from him.

The first, which he is told he has full permission to decline, is to seek out the true killer of the knight of the Summer court, clearing the Winter Queen's name. But while still considering whether he'll take the task or not Dresden meets with the White Council, part of which is trying to blame him for starting the war between wizards and the Red Court of vampires. The Winter Queen, the Council finds, is willing to give the wizards aid in their fight against the vampires, if Dresden completes a task for them. Conveniently enough the White Council, less friendly than Harry would like to admit to, demands that he fulfill the Winter Queen's task as he never did have a proper quest to become a full wizard in the first place. The quest will kill two birds with one stone, if it doesn't kill Harry first.

Only the quest isn't as simple as find the killer, something neither the White Council nor the Winter Queen (or even the Summer Queen) realize is going on, and Harry, the only one who can find the truth, is facing a full on Fairie War as well as a magical imbalance of the seasons that could rip the mortal world apart. 

As always Dresden is in over his head, but is stubborn, sarcastic and determined to do what is right by the people around him, the people who depend on him one way or the other.

Summer Knight comes together with smoothness and wholeness that Grave Peril lacked. The stakes are just as high, the losses potentially just as bad, but the parts all fit together in a way that makes this addition to the Dresden Files an incredibly satisfying read."
1126,"Vampire Knight, Vol. 1 (Vampire Knight, #1)",1421508222,"Matsuri Hino, Tomo Kimura",Barnes and Noble,4.5,AVoraciousReadr,"Audio review ~ Harry is still a hit in this household

*Book source ~ Purchased at Audible

Harry Dresden, Wizard Extraordinaire and Private Investigator is in the dumps because his girlfriend has left town to deal with the after effects of being bitten by a Red Court vampire. He needs to get his act together because he needs money for rent and everyday living, but instead the Winter Queen walks into his office and offers him a job he can&rsquo;t refuse. He has to find the real killer of the Summer Queen&rsquo;s Summer Knight and clear her name or the two Faerie Courts will go to war. In exchange for doing this one little (yeah, right) thing for her she will grant the White Council passage through her realm while they fight their own war with the Red Court. Oh, and she has taken over his debt to his godmother which means he now owes Mab the debt. Harry has to find a killer, prevent a war that would destroy most of mankind, win safe passage for the White Council and pay off his new debt with the Winter Queen. All in a days work for Chicago&rsquo;s only wizard.

Guest Reviewers:
A: my 16-yr-old daughter
T: my 14-yr-old son
K: my 13-yr-old son

This series continues to entertain the kids (and me). We all love Harry. The humor is a big hit still, the magic is always interesting and the mystery keeps us guessing.

Many favorite characters are back such as Bob, Murphy, the Alphas, Thomas, Michael and Toot-Toot. In addition to meeting many of the Fae and some Changelings we met Elaine, Harry&rsquo;s very first love and who he thought was dead. Surprise! We also got to meet many of the White Council and more importantly the wizards of the Senior Council including Ebenezer McCoy who took Harry in when he was a teenager and was his mentor.

Everyone liked the battle with the troll and the Chlorofiend at Walmart and it was unanimous that the big battle at the end was awesome. Everyone enjoyed all of the information pertaining to the Faerie Courts. They did not like many of the Fae, but then who does? The loved meeting the Senior Council. They were very surprised at who killed the Summer Knight.

Favorite quote: &ldquo;I stretched out my hand, adrenaline and pain giving me plenty of fuel for the magic, and called, 'Ventas servitas!' Wind leapt out in a sudden spurt, seizing the Unraveling and tearing it from Aurora's fingers, sending it spinning through the air toward me. I caught it, stuck my tongue out at Aurora, yelled, 'Meep, meep!' and ran like hell.&rdquo; 

Narration: Marsters is improving as the series goes along. He&rsquo;s done a much better job in this one than in previous ones though his pronunciations sometimes aren&rsquo;t quite right."
1126,"Vampire Knight, Vol. 1 (Vampire Knight, #1)",1421508222,"Matsuri Hino, Tomo Kimura",Barnes and Noble,4.5,militantpoet,"The leaves of Summer, the snow of Winter. Two seasons at odds with each other. Butcher develops this belief of the Fae to an unbelievably vicious and raw battle. From the introduction of the most creative characters to the development of plots that the only wizard in the yellow pages could handle. From beginning to end it is captivating, tantalizing and holds you white knuckled to the very end. Thanks again Jim, you just need to get them out faster!!!"
