book_id,titles,isbn,author,review source,average rating,review author,review content
1020,The Tale of Despereaux,0763625299,"Kate DiCamillo, Timothy Basil Ering",Barnes and Noble,4.5,myheartswings,"Through those nights I've felt alone, felt the walls closing in, felt like no one will ever understand me, I pick this up. I'm 16, and this book has helped me through so much I can't even begin to explain... All I can say is if you've ever felt alone, if you've ever felt those walls, if you've ever felt like no one will understand, then maybe, just maybe, a certain little Despereaux Tilling will raise his sewing needle and tell you a story. All you have to do is listen, dear Listener. And you will know."
1020,The Tale of Despereaux,0763625299,"Kate DiCamillo, Timothy Basil Ering",Barnes and Noble,4.5,Annibebe,"I picked up this book and couldn't put it down.  It was a nice easy read, but so well written and entertaining.  I recommend it to everyone!  Despereaux, the brave little mouse!"
1021,"Animal, Vegetable, Miracle: A Year of Food Life",0060852550,"Barbara Kingsolver, Steven L. Hopp, Camille Kingsolver, Richard A. Houser",Barnes and Noble,4.2,Ed-Philosopher,"How can a memoir about food possibly be so enthralling, so inspiring? This is a book for every American. It is a key component to a more sustainable and responsible future, to living more in sync with our planet. I have made subtle changes in my diet over the years, trying to ""eat right,"" but this book was the nudge I needed to go all the way. You will laugh about turkey sex and cry over poor farm children (and swear at the agribusiness conglomerates). Don't miss this life-changing book co-written by Barbara Kingsolver (my favorite author), her husband Steven Hopp (who adds thought-provoking inserts), and her daughter Camille Kingsolver (whose brief narratives and recipes left me begging for more)."
1021,"Animal, Vegetable, Miracle: A Year of Food Life",0060852550,"Barbara Kingsolver, Steven L. Hopp, Camille Kingsolver, Richard A. Houser",Barnes and Noble,4.2,Guest,"The delightful three person voice of this book can not hide the alarm it sounds for those Americans who eat, prepare or otherwise relate to food.  It is a poignant rendering of the brainwashing of Americans in relationship with what they put into their bodies.  In gentle tones the warning comes in side bar fashion along with hope, a plan to make positive changes for good healthy eating and is seasoned with some yummy recipes, too. It was an eye opening and life changing read. This book is a gift for anyone who eats and wants to be healthy."
1021,"Animal, Vegetable, Miracle: A Year of Food Life",0060852550,"Barbara Kingsolver, Steven L. Hopp, Camille Kingsolver, Richard A. Houser",Barnes and Noble,4.2,Guest,"Having lived on a farm the first 17 years of my life I have found that I want to share this book with all my siblings.  I am the oldest of 10 and not all of us experienced the farm the same way.  The youngest sibling taught me about 'range eggs' when I was 50 something.  Learned that range eggs are the only kind we knew existed.  Of what Barbara Kingsolver writes is the life we lived in south central North Dakota.  We never had money but we worked sun up to sun down and beyond, chickens and roosters were all around and cows and horses were a part of daily life.  We were never hungry but learned how to weed a garden and long rows of baby trees when we were 3 feet tall.  'To the reviewer who rated the book one star, all I can say is that if you want the good things you gotta work awfully hard --  money or rich or poor is not the limiting factor, only your work ethic'.  The author has enlightened me about a few things such as the information about the rooster and chickens.  I am about 75% finished reading and don't want the book to end.  It will make fabulous Christmas gifts!"
1022,"Heir of Fire (Throne of Glass, #3)",1619630656,Sarah J. Maas,Barnes and Noble,4.7,Anonymous,"I will not bore you or upset you with a retelling of the book. I hate those reviews that are basically a cliffnotes version of the novel. 
 Just know that Heir of Fire was amazing. 

Ah-freaking-mazing

Have you ever read a series that came alive when you started reading? I love the characters and all of their interactions. The banter back and forth, the great fighting and training scenes, etc. Not once was I upset or disappointed in the story line or the writing. 

I highly recommend this series to anyone that reads. I am a 34 year old mother of three and I savored every page. 
Have you ever read a story and you want to read it quickly because it is so good and you must know what happens next?  But then need to slowdown because the epic journey is almost over and you are not ready for the end? That is HoF. I just finished and I am going back to page 1 and doing a re-read! 

This series has been magical and entertaining since the very first page of Throne of Glass. 

5 stars for this wonderful installment. I will be eagerly waiting for the next to see what the future holds for Rowan, Dorian, Choal, Aedin, Caelina, Aelin, Fleetfoot, and everyone else. Long live the Queen."
1022,"Heir of Fire (Throne of Glass, #3)",1619630656,Sarah J. Maas,Barnes and Noble,4.7,Sailon,"Heir of Fire is one of the best books I've ever read. If you know me and how many books I've read...yes, that is truly saying something. Some books take you on a journey but the Best books pull you into the journey making it an adventure you will never forget. Heir of Fire is just such a book! With Sarah Maas's writing you can't help but become a part of the story!




I could go on and on about the story but I won't, I don't want to give anything away. What I will say is just when you thought you had Celaena all figured out, BAM her character development explodes into magnificence. She is the ultimate badass but now that her true identity is revealed...Holy Crap, I was white knuckle reading.




Throne of Glass is sure to be one of the few series that I will re-read, time and time again. Don't miss this epic fantasy with one of the most unforgettable heroines, nail biting action and amazing, shocking, plot twists that will leave you with the biggest book hangover ever."
1022,"Heir of Fire (Throne of Glass, #3)",1619630656,Sarah J. Maas,Barnes and Noble,4.7,Anonymous,"Even though Barnes and Nobles lists The Heir Of Fire as the last book of the series it is not. Sarah J. Mass's contract requires her to write 6 books on the series Throne Of Glass. Thats right. We're only halfway done with this amazing series. I was down right terrified when I had 10 pages of the book left and thought the books would end here but we have nothing to fear. Even though it might take a decade for this amazing author to finish her stories she started writing as a teenager, I will gladly wait for the finished series."
1023,"Lord of Chaos (Wheel of Time, #6)",0812513754,Robert Jordan,Barnes and Noble,4.5,Anonymous,Despite this being the 6th book in the series the storyline & character development are still going strong.  This book adds a few new twists but stays true to plot outlined in the earlier books.  It's neither predictable nor disappointing.
1023,"Lord of Chaos (Wheel of Time, #6)",0812513754,Robert Jordan,Barnes and Noble,4.5,Guest,"One of Jordan's amazing atributes is the ability to whisk you away to another world.    If you want to go. If you're not big into fantasy, you'll die reading these books, out of simple bordom.    Personally, I love fantasy. When I started reading Wheel of Time, it was hard to read one, and unthinkable to read another after it--it burned me out, and I never thought I could re-read these books.    I could re-read Lord of Chaos. Simply put, this book was the best of all the series up to this point. It's gotten some flack simply because people don't really have any taste. Robert Jordan only proves his worth with this book.     This book is probably the largest of the entire series, but I'm not complaining--there's only more to enjoy."
1023,"Lord of Chaos (Wheel of Time, #6)",0812513754,Robert Jordan,Barnes and Noble,4.5,TinotendaChabudapasi,"In this sequel to Robert Jordans (R.I.P) epic tale ""The Fires of Heaven"" a New York Times best seller , we are emerged in the world of the wheel of time .

Rand Al'Thor the Dragon Reborn attemps to unite the land against the rising shadow as the Chosen plot his downfall , in order to free the Dark Lord from his prison . Rand Gathers a group of men Asha'man  who can channel but who are doomed to go mad in order to combat his growing number of enemies

Back in his hometown after it has been ravaged by Trollocs and whitecloaks Perrin Aybara can feel the pull from Rand as danger approaches him from unknown places .

This is Robert Jordan writting at his best and is a true piece of art worthy of praise, and totally worth a read by anyone."
1024,"The Sweetness at the Bottom of the Pie (Flavia de Luce, #1)",0385342306,Alan Bradley,Barnes and Noble,3.9,none,none
1024,"The Sweetness at the Bottom of the Pie (Flavia de Luce, #1)",0385342306,Alan Bradley,Barnes and Noble,3.9,none,none
1024,"The Sweetness at the Bottom of the Pie (Flavia de Luce, #1)",0385342306,Alan Bradley,Barnes and Noble,3.9,none,none
1025,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,0785263705,Donald Miller,Barnes and Noble,4.3,none,none
1025,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,0785263705,Donald Miller,Barnes and Noble,4.3,none,none
1025,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,0785263705,Donald Miller,Barnes and Noble,4.3,none,none
1026,"A Breath of Snow and Ashes (Outlander, #6)",0385340397,Diana Gabaldon,Barnes and Noble,4.5,none,none
1026,"A Breath of Snow and Ashes (Outlander, #6)",0385340397,Diana Gabaldon,Barnes and Noble,4.5,none,none
1026,"A Breath of Snow and Ashes (Outlander, #6)",0385340397,Diana Gabaldon,Barnes and Noble,4.5,none,none
1027,"The Blood of Olympus (The Heroes of Olympus, #5)",1484724917,Rick Riordan,Barnes and Noble,4.6,Anonymous,"I devoured the book "" the house of hades"" in two days and I'm really guilty about that because I have to wait a whole year before I can read the next one. Hurry up!"
1027,"The Blood of Olympus (The Heroes of Olympus, #5)",1484724917,Rick Riordan,Barnes and Noble,4.6,Anonymous,"I know we've all got forever to wait for this, but we have to kind of be thankful. I mean, HOH didn't have nearly as much of a cliffhanger ending than MOA did. (I remember that...) And would be kind of useless if you killed yourself waiting for a book to come out. Then, believe it or not, you would never get to actually read the book. 

Yeah. 

But anyway, point is, I can't wait (and everyday we're one day closer!!!!!)"
1027,"The Blood of Olympus (The Heroes of Olympus, #5)",1484724917,Rick Riordan,Barnes and Noble,4.6,Anonymous,Need it to come out im already dying inside!!! I loved all the others. Ive read them all a lot of times
1028,Truly Madly Guilty,1250069793,Liane Moriarty,Barnes and Noble,3.5,Anonymous,"Gave it 3 stars for beginning and the end.  Middle dragged and i just about gave up.  Glad i finished, but could not wait to finish."
1028,Truly Madly Guilty,1250069793,Liane Moriarty,Barnes and Noble,3.5,Anonymous,Too convoluted. Too long.
1028,Truly Madly Guilty,1250069793,Liane Moriarty,Barnes and Noble,3.5,Anonymous,I have read all of Liane Mortiarty's books and this one is my favorite. Very likable characters and touching story!
1029,"Saga, Vol. 1 (Saga, #1)",1607066017,"Brian K. Vaughan, Fiona Staples",Barnes and Noble,4.7,Candace-LoveyDoveyBooks,"Saga, Volume 1 is a collection of the first six stories in the Saga series. Brian K. Vaughan&rsquo;s brilliant storytelling, backed up by the bold artistry of Fiona Staples, offers adult readers an entertaining and impressive graphic novel. As the drama unfolds, Vaughan&rsquo;s fans will come to appreciate the depth of the plot and the well-rounded characters that take us on a journey bursting with unexpected twists and outcomes.

Alana and Marko&rsquo;s story feels like it could have been adapted from a hardcore, science-fiction version of Shakespeare&rsquo;s Romeo and Juliet. Alana and Marko are each from the opposing sides in an outrageous war that&rsquo;s expanded across the universe. Saga opens with the birth of their mixed-breed daughter; with wings from her mother and horns from her father. Aside from the opening scenes, the story is already taking a direction that show how far from ordinary it&rsquo;ll be. The narration sounds like it might be a third person omniscient point of view from someone with no ties to the main characters, but in reality, the narration is that of someone who is right in the middle of all the action. Hazel tells us the story of her birth and guides readers through the history of Alana and Marko&rsquo;s world. It was quite a surprise to recognize who the speaker is, but she bridges the story&rsquo;s subplots together so that the end result is smooth and tinged with chilling forewarning.

An enormous reason why Saga drags you in and keeps you reading is because Vaughan creates a versatile dialogue. The dialogue captures each character&rsquo;s personality well, whether they fall along the lines of sarcastic, hateful, or pleasant. The illustrations were drawn with no limits so you never know what you might see next, but even Staples captures the danger, the tense moments, and character reactions impeccably. The characters&rsquo; body language is very well in sync with their thoughts that sometimes you may not even need thought bubbles to get the sense of their next move.

Saga is a story strictly written with an adult audience in mind. The language, the nude scenes and how the violence is depicted do not make for a story suitable for teens and younger. I thought the violence was slightly icky because you actually see the effect of someone being struck and afterwards when they&rsquo;re fatally injured, but it didn&rsquo;t completely turn me off from the story itself. I wouldn&rsquo;t recommend Saga to the more reserved readers or those who are relatively squeamish.

Saga continues soon in Saga #7, and I&rsquo;m so eager to see what awaits Alana and Marko. Brian K. Vaughan and Fiona Staples have created a dynamic series that will definitely come as a surprise and entertaining treat to readers!

*eGalley provided via Netgalley in exchange for an honest review*"
1029,"Saga, Vol. 1 (Saga, #1)",1607066017,"Brian K. Vaughan, Fiona Staples",Barnes and Noble,4.7,Anonymous,"Ever since I stumbled upon this graphic novel, I've been absolutely in love with it. The art style caught my eye before anything, but after I bought it I realized the story is just as good. I would highly recommend this to anyone who likes both scifi and folklore."
1029,"Saga, Vol. 1 (Saga, #1)",1607066017,"Brian K. Vaughan, Fiona Staples",Barnes and Noble,4.7,Sean_From_OHIO,"Brian K. Vaughan has long been my favorite comics writer.  I was overjoyed to find out he was returning to comics with Saga.  Then I wondered if I was building it up too much in my head and was expecting too much.  Well, after reading the first collection of Saga I realize it doesn&rsquo;t matter what I think, BKV is amazing.  Saga is pure unfettered imagination.  A truly original idea book that can literally go anywhere.  He creates a world(s) that is easy to understand by frighteningly odd.  This was a such a strange book, but in a good way.  Fiona Staples does a phenomenal job of crafting a weirdly beautiful world of aliens, robots, and so much more.  Overall, this is a fantastic book in which one of the best writers in the world is just letting loose.  Great book!"
1030,The Art of Fielding,0316126691,Chad Harbach,Barnes and Noble,4,Anonymous,"I really thought I would love this book.  I kept waiting to love this book, but it never happened.  I found the story being told from so many points of view hard to follow.  Maybe it was because I couldn't make myself care about the characters enough to keep track of who was talking.  I thought the co dependent relationship between Henry and Schwartz got old.  I also found the relationship between Owen and the university president totally unbelievable.  Gay or straight, a relationship between a 20 something athlete and a 60 something university president ......please.  One last thing,I thought it was rediculous how many times in the book someone mentioned how pretty Pella's name was.  Seriously, every time I read her name I thought of windows.  I really expected a New York Times Best Seller to be more engaging."
1030,The Art of Fielding,0316126691,Chad Harbach,Barnes and Noble,4,Lawrence_in_Ohio,"I read this amazing debut novel in a little more than 48 hours. I find it difficult to believe that this is Chad Harbach's first published book. You do not need to know anything about baseball to read and enjoy ""The Art of Fielding."" I do know a little more than nothing about baseball, and the pace was maintained throughout. I liked all the characters, and loved a few. Henry is a cousin of Holden Caulfield, in my opinion. Yes, I would suggest this to reading groups, and as soon as it is in paperback (a rule of the reading group I am in,) I am going to recommend that we read this wonderful book. I happen to live in a small college town in Ohio, and almost all of the college aspects rang true. I am awaiting more writing from Chad Harbach."
1030,The Art of Fielding,0316126691,Chad Harbach,Barnes and Noble,4,Anonymous,"At times, I could not put this down.  At other times, I skimmed because, there seemed to be a lot of detail that slowed the process.  However, all in all, this was a good read."
1031,A Moveable Feast,0099285045,Ernest Hemingway,Barnes and Noble,,none,none
1031,A Moveable Feast,0099285045,Ernest Hemingway,Barnes and Noble,,none,none
1031,A Moveable Feast,0099285045,Ernest Hemingway,Barnes and Noble,,none,none
1032,"Fablehaven (Fablehaven, #1)",1590385810,Brandon Mull,Barnes and Noble,4.6,Lindsey_Miller,"All to often with fantasy books written within the past 20 years or so, it's just a rehashing of the exact same ideas and same fantasy tropes and mythological creatures. Child of promise has special powers that enable him or her to take on the great evil presence that has oppressed the entire world. Throw in some elves, dwarves, dragons, vampires, etc and you've got yourself a story.

In many respects, that was what I was expecting out of Fablehaven. Even just the name makes it seem like we're in for the exact same sort of plot structure and fantasy world. However, even though Mull hasn't created any sort of new fantasy or mythological creatures, his take on how the world has come to be and the rules that have been placed onto it are refreshingly new. 

Also, Mull is a good enough writer that he doesn't just rely on the typical fantasy plot or limited growth in main characters, but instead creates characters who are complex and through their personalities cause many of the issues that they then need to resolve. The story is more about discovery and personal growth, understanding boundaries and the consequences of breaking those boundaries than it is about mythical creatures.

Not quite a rival for a Rowling world, Fablehaven is still engaging, and will captivate readers in a unique way. I recommend this series to readers 10-14.

-Lindsey Miller, www.lindseyslibrary.com"
1032,"Fablehaven (Fablehaven, #1)",1590385810,Brandon Mull,Barnes and Noble,4.6,TeensReadToo,"It's very rare, in this day and age of Harry Potter mania (and yes, I admit I'm a very devoted victim!) to find a fantasy story that can actually hold your attention. With FABLEHAVEN, though, new author Brandon Mull manages to do just that from the very first page to the last. Not to mention, thank the fairies, that there's already another book planned in the series. The premise is simple enough: two siblings, thirteen-year-old Kendra and her eleven-year-old brother, Seth, are relegated to spending time with their paternal grandparents, Grandma and Grandpa Sorenson, while their parents enjoy a seventeen-day Scandinavian cruise. At first glance, that might not seem so strange, but you have to understand that their family's relationship with the grandparents Sorenson is sort of an odd one. They don't visit much, they don't call; in fact, Kendra and Seth don't really know their grandparents that well at all. This is a forced, mandatory vacation though, so the kids don't have much choice in the matter. And when they finally reach Fablehaven, where, unbeknown to them, their Grandfather is the caretaker, they're a little overwhelmed. First, there were the No Trespassing and Private Property signs that gave way to one that said Certain Death Awaits. Now, they find out that however pretty and secluded Fablehaven may be, there's no television, no radio, and a ton of rules -- not all of which make sense. What follows is two weeks of more adventure, trouble, suspense, and magic than the kids could have ever dreamed of. When their rash actions, and disobedience to some important rules, leads to retribution from the magical world of Fablehaven, Kendra, Seth, Grandpa Sorenson, and even Grandma, who seems to be missing, are in for a ride. FABLEHAVEN is a great fantasy novel perfect for everyone, from young adults to those young at heart. With a cast of characters ranging from witches to fairies, satyrs to imps, strange chickens and conniving trolls, there's definitely something for everyone. I plan to give my copy of FABLEHAVEN to my ten-year-old son to read next, and I'm pretty sure he'll enjoy it as much as I did (not to mention my mom, who gets it when he's done!). Kudos to Mr. Mull for such a great debut fantasy novel, and for giving me something absolutely wonderful to read during my Harry Potter-deprived winter. I can't wait for the next book in the series!"
1032,"Fablehaven (Fablehaven, #1)",1590385810,Brandon Mull,Barnes and Noble,4.6,Crazybooks123,"I Have Read this and it only took me 3 days to read. Mostly because I read it till one in the morning every night. It was well-written, thrilling, and humorous. If you are looking for a good fantasy. I strongly suggest Fablehaven. You wouldn't want to miss a fantasy this well written. :) :) :) :) :) :) :) :)"
1033,"The Wide Window (A Series of Unfortunate Events, #3)",0064407683,"Lemony Snicket, Brett Helquist",Barnes and Noble,4.5,Joseph Petruzzo,"the books get scarer and scarer! i love sloving the mysteries beffore i find the answer. if you are a great reader like me, you wouldnt care that it is sad; just that it is a GREAT book! must read!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
1033,"The Wide Window (A Series of Unfortunate Events, #3)",0064407683,"Lemony Snicket, Brett Helquist",Barnes and Noble,4.5,Anonymous,I was amazed how well this book was written. The nice part is when he jumps in and speaks to you the reader. Its not sad just at the end. The book keeps you on the edge your seat and is great for any age readers. ENJOY!
1033,"The Wide Window (A Series of Unfortunate Events, #3)",0064407683,"Lemony Snicket, Brett Helquist",Barnes and Noble,4.5,417-513,"When i read this book, it was like watching a movie! All that was missing was the popcorn and soda!"
1034,"Grave Peril (The Dresden Files, #3)",0451458443,Jim Butcher,Barnes and Noble,4.5,Anonymous,"First off, I love the Dresden Files.  I'm on the fifth one right now, but this one has so far been my favorite!!  The action never seemed to stop and it was nearly impossible to put it down, and when you're a college student with upcoming tests it can make things difficult.The characters were great and the plot really kept you guessing.  The great thing about the Dresden Files is that pretty much any of the books can stand alone and so if you were to only pick one to read, so far it should be this one!  Highly recommend it!!"
